MI,ADA,LIQUOR,,BRAND NAME,PROOF,SIZE,PACK,    BASE , LICENSEE , MINIMUM , NEW/ 
,#,CODE,,,,IN ML,SIZE,    PRICE , PRICE , SHELF , CHNG 
,,,,,,,,,, PRICE ,
AMERICAN BLEND,,,,,,,,,,,
,,,,,,,,,,,
,321,12486,,DR MCGILLICUDDY'S COFFEE PL,42.0,50,120, 0.44 , 0.43 , 0.50 ,
,321,57477,,DR MCGILLICUDDY'S MENTHOLMINT,48.0,750,12, 12.49 , 11.87 , 13.99 ,
,321,57471,,DR MCGILLICUDDY'S MENTHOLMINT,48.0,1000,12, 16.07 , 15.26 , 17.99 ,
,321,10516,,DR MCGILLICUDDY'S MENTHOLMN PL,48.0,50,120, 0.44 , 0.43 , 0.50 ,
,321,13399,,DR MCGILLICUDDY'S MENTHOLMN PL,48.0,100,48, 1.14 , 1.10 , 1.29 ,
,321,57472,,DR MCGILLICUDDY'S MENTHOLMN PL,48.0,200,48, 3.12 , 2.95 , 3.48 ,
,321,57473,,DR MCGILLICUDDY'S MENTHOLMN PL,48.0,375,24, 5.36 , 5.08 , 5.99 ,
,321,57457,,DR MCGILLICUDDY'S MENTHOLMN PL,48.0,750,12, 12.49 , 11.87 , 13.99 ,
,321,12487,,DR MCGILLICUDDY'S PEACH,42.0,750,12, 12.49 , 11.87 , 13.99 ,
,321,12481,,DR MCGILLICUDDY'S PEACH PL,42.0,50,120, 0.44 , 0.43 , 0.50 ,
,321,7909,,DR MCGILLICUDDY'S PEPPERMINT,42.0,750,12, 12.49 , 11.87 , 13.99 ,
,321,7910,,DR MCGILLICUDDY'S PEPPERMINT,42.0,1000,12, 16.07 , 15.26 , 17.99 ,
,321,10517,,DR MCGILLICUDDY'S PEPRMINT PL,42.0,50,120, 0.44 , 0.43 , 0.50 ,
,,,,,,,,,,,
SCHNAPPS (CONTINUED),,,,,,,,,,,
,,,,,,,,,,,
,321,7911,,DR MCGILLICUDDY'S ROOT BEER,42.0,750,12, 12.49 , 11.87 , 13.99 ,
,321,7912,,DR MCGILLICUDDY'S ROOT BEER,42.0,1000,12, 16.07 , 15.26 , 17.99 ,
,321,10518,,DR MCGILLICUDDY'S ROOT BEER PL,42.0,50,120, 0.44 , 0.43 , 0.50 ,
,321,84313,,DR MCGILLICUDDY'S VANILLA,48.0,50,120, 0.44 , 0.43 , 0.50 ,
,321,85720,,DR MCGILLICUDDY'S VANILLA,48.0,375,24, 5.36 , 5.08 , 5.99 ,
,321,85886,,DR MCGILLICUDDY'S VANILLA,48.0,750,12, 12.49 , 11.87 , 13.99 ,
,321,85730,,DR MCGILLICUDDY'S VANILLA,48.0,1000,12, 16.07 , 15.26 , 17.99 ,
,321,359,,DR MCGILLICUDDY'S VANILLA  PL,48.0,750,12, 12.49 , 11.87 , 13.99 ,
,321,7913,,DR MCGILLICUDDY'S WILD GRAPE,42.0,750,12, 12.49 , 11.87 , 13.99 ,
,321,10519,,DR MCGILLICUDDYS WILD GRAPE PL,42.0,50,120, 0.44 , 0.43 , 0.50 ,
,321,10744,,DR MCGILLICUDDY'S ASSORTMEN PL,30.0,50,120, 0.44 , 0.43 , 0.50 ,
,221,97650,,DUBOUCHETT BUTTERSCOTCH SCH,30.0,1000,12, 6.03 , 5.72 , 6.75 ,
,221,97870,,DUBOUCHETT PEACH SCHNAPPS,30.0,1000,12, 6.03 , 5.72 , 6.75 ,
,221,17611,,DUBOUCHETTE PEPPERMINT SCHNAPP,30.0,1000,12, 4.63 , 4.41 , 5.20 ,
,321,57487,,FIRE WATER 100,100.0,750,12, 16.95 , 16.11 , 18.99 ,
,321,6349,,GAETANO PEACH SCHNAPPS,30.0,1000,12, 6.24 , 5.93 , 6.99 ,
,321,95140,,GAETANO PEACH SCHNAPPS,30.0,1750,6, 11.61 , 11.02 , 12.99 ,
,321,93790,,GAETANO ROOT BEER SCHNAPPS,30.0,750,12, 5.36 , 5.08 , 5.99 ,
,321,281,,GOLDSCHLAGER SCHNAPPS (SWZ),87.0,200,24, 5.80 , 5.50 , 6.49 ,
,321,58473,,GOLDSCHLAGER SCHNAPPS (SWZ),87.0,375,12, 11.61 , 11.02 , 12.99 ,
,321,58487,,GOLDSCHLAGER SCHNAPPS (SWZ),87.0,750,12, 20.16 , 19.16 , 22.59 ,
,321,58481,,GOLDSCHLAGER SCHNAPPS (SWZ),87.0,1000,12, 26.75 , 25.41 , 29.96 ,
,321,58470,,GOLDSCHLAGER SCHNAPPS (SWZ) PL,87.0,50,120, 1.78 , 1.69 , 1.99 ,
,321,58537,,H WALKER BUTTERSCOTCH,30.0,750,12, 7.12 , 6.75 , 7.96 ,
,321,58531,,H WALKER BUTTERSCOTCH,30.0,1000,12, 8.91 , 8.48 , 9.99 ,
,321,650,,H WALKER MANGO SCHNAPPS,30.0,1000,12, 8.91 , 8.48 , 9.99 ,
,321,94750,,H WALKER PEACH SCHNAPPS,30.0,750,12, 7.12 , 6.75 , 7.96 ,
,321,94336,,H WALKER PEACH SCHNAPPS,30.0,1000,12, 8.91 , 8.48 , 9.99 ,
,321,94326,,H WALKER PEACH SCHNAPPS PL,30.0,1750,6, 15.16 , 14.41 , 16.99 ,
,321,3648,,H WALKER POMEGRANATE SCHNAPPS,30.0,750,12, 7.12 , 6.75 , 7.96 ,
,321,97416,,H WALKER PPRMNT SCHNAPPS,60.0,200,48, 1.78 , 1.69 , 1.99 ,
,321,97406,,H WALKER PPRMNT SCHNAPPS,60.0,375,24, 4.01 , 3.81 , 4.49 ,
,321,58557,,H WALKER PPRMNT SCHNAPPS,60.0,750,12, 7.12 , 6.75 , 7.96 ,
,321,58551,,H WALKER PPRMNT SCHNAPPS,60.0,1000,12, 8.91 , 8.48 , 9.99 ,
,321,90746,,H WALKER PPRMNT SCHNAPPS,60.0,1750,6, 15.16 , 14.41 , 16.99 ,
,321,92540,,H WALKER PPRMNT SCHNAPPS PL,60.0,750,12, 7.12 , 6.75 , 7.96 ,
,321,653,,H WALKER RASPBERRY SCHNAPPS,30.0,1000,12, 8.91 , 8.48 , 9.99 ,
,321,98980,,H WALKER ROOT BEER SCHNAPPS,30.0,750,12, 7.12 , 6.75 , 7.96 ,
,321,3651,,H WALKER SOUR APPLE,30.0,750,12, 7.12 , 6.75 , 7.96 ,
,321,3652,,H WALKER SOUR APPLE,30.0,1000,12, 8.91 , 8.48 , 9.99 ,
,321,8352,,H WALKER WATERMELON,30.0,750,12, 7.12 , 6.75 , 7.96 ,
,321,8398,,H WALKER WATERMELON,30.0,1000,12, 8.91 , 8.48 , 9.99 ,
,321,5063,,H WALKER WHITE PEACH,30.0,750,12, 7.12 , 6.75 , 7.96 ,
,221,5717,,ICE HOLE BUTTERSCOTCH,40.0,750,12, 11.61 , 11.02 , 12.99 ,
,221,5718,,ICE HOLE BUTTERSCOTCH PL,40.0,750,12, 11.61 , 11.02 , 12.99 ,
,221,16235,,ICE HOLE CHERRY PL,40.0,50,60, 0.71 , 0.68 , 0.80 ,
,221,16236,,ICE HOLE EXOTIC PL,34.0,50,60, 0.71 , 0.68 , 0.80 ,
,221,89560,,ICE HOLE MINT,75.0,750,12, 11.61 , 11.02 , 12.99 ,
,221,7337,,ICE HOLE MINT,75.0,1000,12, 12.49 , 11.87 , 13.99 ,
,221,15278,,ICE HOLE MINT PL,75.0,50,120, 0.87 , 0.81 , 0.96 ,
,221,4772,,ICE HOLE MINT PL,75.0,750,12, 11.61 , 11.02 , 12.99 ,
,221,16237,,ICE HOLE PLUM PL,40.0,50,60, 0.71 , 0.68 , 0.80 ,
,221,16238,,ICE HOLE ROOT BEER PL,40.0,50,60, 0.71 , 0.68 , 0.80 ,
,221,9041,,ICE HOLE ROOT BEER PL,40.0,750,12, 11.61 , 11.02 , 12.99 ,
,221,17628,,JACQUIN'S PEPPERMINT SCHNAPPS,54.0,750,12, 11.91 , 11.33 , 13.35 ,
,221,17632,,JACQUINS PEPPERMINT SCHNAPP PL,54.0,375,24, 5.53 , 5.25 , 6.19 ,
,,,,,,,,,,,
SCHNAPPS (CONTINUED),,,,,,,,,,,
,,,,,,,,,,,
,321,6871,,LEROUX BUTTERSCOTCH SCHNAPPS,25.0,1000,12, 6.68 , 6.35 , 7.49 ,
,321,16544,,LLORD'S APPLE CIDER SCHNAPPS,30.0,1000,12, 6.68 , 6.35 , 7.49 ,
,321,17474,,LLORD'S PEACH,30.0,1000,12, 6.68 , 6.35 , 7.49 ,
,321,16548,,LLORD'S PEPPERMINT,30.0,1000,12, 6.68 , 6.35 , 7.49 ,
,321,16549,,LLORD'S ROOT BEER,30.0,1000,12, 6.68 , 6.35 , 7.49 ,
,321,17325,,LLORD'S SOUR APPLE,30.0,1000,12, 6.68 , 6.35 , 7.49 ,
,321,17326,,LLORD'S WATERMELON,30.0,1000,12, 6.68 , 6.35 , 7.49 ,
,321,57543,,MAUI BLUE HAWAIIAN SCHNAPPS,30.0,375,24, 4.01 , 3.81 , 4.49 ,
,321,57547,,MAUI BLUE HAWAIIAN SCHNAPPS,30.0,750,12, 8.47 , 8.05 , 9.49 ,
,321,85736,,MAUI BLUE HAWAIIAN SCHNAPPS,30.0,1000,12, 11.14 , 10.60 , 12.49 ,
,321,57557,,MAUI TROPICAL SCHNAPPS,30.0,750,12, 8.47 , 8.05 , 9.49 ,
,321,88870,,MAUI TROPICAL SCHNAPPS,30.0,1000,12, 11.14 , 10.60 , 12.49 ,
,221,98876,,MOHAWK BUTTERSCOTCH SCHNAPPS,30.0,750,12, 7.01 , 6.66 , 7.85 ,
,221,58947,,MOHAWK PEACH SCHNAPPS,48.0,750,12, 7.01 , 6.66 , 7.85 ,
,221,58917,,MOHAWK PPRMNT SCHNAPPS 48,48.0,750,12, 7.01 , 6.66 , 7.85 ,
,221,58911,,MOHAWK PPRMNT SCHNAPPS 48,48.0,1000,12, 6.38 , 6.08 , 7.16 ,
,221,58912,,MOHAWK PPRMNT SCHNAPPS 48 PL,48.0,200,48, 1.87 , 1.76 , 2.08 ,
,221,58913,,MOHAWK PPRMNT SCHNAPPS 48 PL,48.0,375,24, 2.76 , 2.62 , 3.09 ,
,221,58937,,MOHAWK PPRMNT SCHNAPPS 48 PL,48.0,750,12, 7.01 , 6.66 , 7.85 ,
,221,58918,,MOHAWK PPRMNT SCHNAPPS 48 PL,48.0,1750,6, 14.72 , 13.99 , 16.49 ,
,221,1999,,MOHAWK PPRMNT SCHNAPPS 60,60.0,1000,12, 6.38 , 6.08 , 7.16 ,
,321,95566,,MR BOSTON BUTTERSCOTCH,30.0,1000,12, 5.16 , 4.91 , 5.79 ,
,321,7808,,MR BOSTON CINNAMON,30.0,1000,12, 5.16 , 4.91 , 5.79 ,
,321,7809,,MR BOSTON PEACH SCHNAPPS,30.0,750,12, 4.45 , 4.23 , 4.99 ,
,321,86536,,MR BOSTON PEACH SCHNAPPS,30.0,1000,12, 5.16 , 4.91 , 5.79 ,
,321,9705,,MR BOSTON PEPPERMINT,54.0,750,12, 4.45 , 4.23 , 4.99 ,
,321,9706,,MR BOSTON PEPPERMINT,54.0,1000,12, 5.16 , 4.91 , 5.79 ,
,321,7194,,MR BOSTON PEPPERMINT PL,54.0,50,120, 0.44 , 0.43 , 0.50 ,
,321,12191,,MR BOSTON PEPPERMINT PL,54.0,100,48, 0.86 , 0.80 , 0.95 ,
,321,7195,,MR BOSTON PEPPERMINT PL,54.0,200,48, 1.34 , 1.26 , 1.49 ,
,321,7196,,MR BOSTON PEPPERMINT PL,54.0,375,24, 2.66 , 2.54 , 2.99 ,
,321,7197,,MR BOSTON PEPPERMINT PL,54.0,750,12, 4.45 , 4.23 , 4.99 ,
,321,7811,,MR BOSTON ROOT BEER,30.0,1000,12, 5.16 , 4.91 , 5.79 ,
,321,7812,,MR BOSTON SOUR APPLE,30.0,750,12, 4.45 , 4.23 , 4.99 ,
,321,1582,,MR BOSTON SOUR APPLE,30.0,1000,12, 5.16 , 4.91 , 5.79 ,
,321,7813,,MR BOSTON SOUR CHERRY,30.0,750,12, 4.45 , 4.23 , 4.99 ,
,321,7814,,MR BOSTON SOUR GRAPE,30.0,750,12, 4.45 , 4.23 , 4.99 ,
,321,7815,,MR BOSTON SOUR STRAWBERRY,30.0,750,12, 4.45 , 4.23 , 4.99 ,
,321,4069,,MR BOSTON WATERMELON,30.0,1000,12, 5.16 , 4.91 , 5.79 ,
,221,2986,,NEWPORT BUTTERSCOTCH SCHNAPPS,30.0,1000,12, 4.63 , 4.41 , 5.20 ,
,221,3076,,NEWPORT PEACH SCHNAPPS,25.0,1000,12, 4.63 , 4.41 , 5.20 ,
,221,3075,,NEWPORT PEPPERMINT SCHNAPPS,25.0,1000,12, 4.63 , 4.41 , 5.20 ,
,221,678,,NEWPORT SOUR APPLE SCHNAPPS,30.0,1000,12, 4.63 , 4.41 , 5.20 ,
,221,6929,,NEWPORT SOUR WATERMELON,30.0,1000,12, 4.63 , 4.41 , 5.20 ,
,221,2953,,PHILLIPS BLACK 100,100.0,750,12, 12.49 , 11.87 , 13.99 ,
,221,15280,,PHILLIPS BLACK 100 PL,100.0,50,120, 0.87 , 0.81 , 0.96 ,
,221,4423,,PHILLIPS BLACK 100 PL,100.0,375,12, 5.36 , 5.08 , 5.99 ,
,221,16116,,PHILLIPS BLUE 100,100.0,750,12, 12.49 , 11.87 , 13.99 ,
,221,16117,,PHILLIPS BLUE 100 PL,100.0,200,48, 2.66 , 2.54 , 2.99 ,
,221,16048,,PHILLIPS BLUE 100 PL,100.0,375,12, 5.36 , 5.08 , 5.99 ,
,221,16121,,PHILLIPS HOT 100,100.0,750,12, 12.49 , 11.87 , 13.99 ,
,221,16122,,PHILLIPS HOT 100 PL,100.0,200,48, 2.66 , 2.54 , 2.99 ,
,221,16049,,PHILLIPS HOT 100 PL,100.0,375,12, 5.36 , 5.08 , 5.99 ,
,221,16123,,PHILLIPS PEACH SCHAPPS,34.0,750,12, 7.12 , 6.75 , 7.96 ,
,221,16124,,PHILLIPS PEACH SCHNAPPS,34.0,1000,12, 8.03 , 7.62 , 8.99 ,
,,,,,,,,,,,
,,,,,,,,,,,
SCHNAPPS (CONTINUED),,,,,,,,,,,
,,,,,,,,,,,
,221,16050,,PHILLIPS PEACH SCHNAPPS PL,34.0,375,12, 4.01 , 3.81 , 4.49 ,
,221,16125,,PHILLIPS PEACH SCHNAPPS PL,34.0,750,12, 7.12 , 6.75 , 7.96 ,
,221,16127,,PHILLIPS PEPPERMINT SCHNAPPS,60.0,750,12, 7.12 , 6.75 , 7.96 ,
,221,16128,,PHILLIPS PEPPERMINT SCHNAPPS,60.0,1000,12, 8.03 , 7.62 , 8.99 ,
,221,16126,,PHILLIPS PEPPERMINT SCHNAPP PL,60.0,200,48, 2.66 , 2.54 , 2.99 ,
,221,16051,,PHILLIPS PEPPERMINT SCHNAPP PL,60.0,375,12, 4.01 , 3.81 , 4.49 ,
,221,16118,,PHILLIPS PEPPERMINT SCHNAPP PL,60.0,750,12, 7.12 , 6.75 , 7.96 ,
,221,16129,,PHILLIPS ROOT 100,100.0,750,12, 12.49 , 11.87 , 13.99 ,
,221,16130,,PHILLIPS ROOT 100 PL,100.0,50,120, 0.87 , 0.81 , 0.96 ,
,221,16131,,PHILLIPS ROOT 100 PL,100.0,200,48, 2.66 , 2.54 , 2.99 ,
,221,4425,,PHILLIPS ROOT 100 PL,100.0,375,12, 5.36 , 5.08 , 5.99 ,
,321,16368,,RED ICE 101 COOL CINNAMON,101.0,750,12, 16.51 , 15.68 , 18.49 ,
,321,59453,,RUMPLE MINZE PPRMNT (GER),100.0,375,12, 11.61 , 11.02 , 12.99 ,
,321,59447,,RUMPLE MINZE PPRMNT (GER),100.0,750,12, 20.53 , 19.50 , 22.99 ,
,321,7649,,RUMPLE MINZE PPRMNT (GER),100.0,1000,12, 26.78 , 25.44 , 29.99 ,
,221,16498,,SCHONAUER APFEL,42.0,750,12, 17.33 , 16.45 , 19.40 ,
,321,16447,,WONDERMINT,70.0,750,6, 22.32 , 21.20 , 24.99 ,
,321,59477,,YUKON JACK PERMA FROST SCH,100.0,750,12, 15.16 , 14.41 , 16.99 ,
,,,,,,,,,,,
TEQUILA ,,,,,,,,,,,
,,,,,,,,,,,
,321,14891,,ACDC THUNDERSTRUCK REPOSADO,80.0,750,6, 26.55 , 25.22 , 29.73 , (5.26)
,321,14892,,ACDC THUNDERSTRUCK SILVER,80.0,750,6, 22.76 , 21.62 , 25.49 , (4.50)
,141,17916,,ADICTIVO ANEJO,80.0,750,6, 53.57 , 50.88 , 59.99 , NEW 
,141,17917,,ADICTIVO EXTRA ANEJO,80.0,750,6, 80.36 , 76.33 , 89.99 , NEW 
,141,17918,,ADICTIVO EXTRA ANEJO CRISTALIN,80.0,750,6, 89.28 , 84.81 , 99.99 , NEW 
,141,17919,,ADICTIVO PLATA,80.0,750,6, 44.62 , 42.37 , 49.96 , NEW 
,141,17920,,ADICTIVO REPOSADO,80.0,750,6, 49.11 , 46.64 , 54.99 , NEW 
,321,17641,,AGAVALES ANEJO,80.0,750,12, 40.15 , 38.15 , 44.98 , 9.02 
,321,17642,,AGAVALES PLATINUM,80.0,750,12, 31.24 , 29.68 , 34.99 , 3.00 
,321,17643,,AGAVALES REPOSADO,80.0,750,12, 35.70 , 33.92 , 39.99 , 6.00 
,221,10805,,AGAVE LOCO PEPPER CURED,71.0,750,6, 31.24 , 29.68 , 34.99 ,
,321,15458,,AHA YETO ANEJO,80.0,750,6, 66.07 , 62.76 , 73.99 ,
,321,15459,,AHA YETO BLANCO,80.0,750,6, 53.57 , 50.88 , 59.99 ,
,321,15460,,AHA YETO REPOSADO,80.0,750,6, 57.13 , 54.29 , 64.00 ,
,321,16474,,ALAMO BLANCO,80.0,750,12, 17.82 , 16.92 , 19.95 ,
,321,15461,,ANAYA ANEJO,80.0,750,6, 62.49 , 59.37 , 69.99 ,
,321,15462,,ANAYA BLANCO,80.0,750,6, 49.99 , 47.49 , 55.99 ,
,321,15463,,ANAYA EXTRA ANEJO,80.0,750,6, 86.61 , 82.27 , 96.99 ,
,321,15464,,ANAYA REPOSADO,80.0,750,6, 53.57 , 50.88 , 59.99 ,
,221,99236,,ARANDAS ORO GOLD,80.0,750,12, 10.66 , 10.14 , 11.95 ,
,221,59577,,ARANDAS WHITE,80.0,750,12, 10.66 , 10.14 , 11.95 ,
,221,209,,ARISTOCRAT TEQUILA,80.0,750,12, 9.12 , 8.65 , 10.20 ,
,221,208,,ARISTOCRAT TEQUILA,80.0,1000,12, 9.59 , 9.10 , 10.73 ,
,221,210,,ARISTOCRAT TEQUILA PL,80.0,1750,6, 17.39 , 16.53 , 19.49 ,
,221,16801,,ASTRAL TEQUILA,92.0,750,6, 40.16 , 38.16 , 44.99 ,
,321,14535,,AVION ANEJO,80.0,375,12, 25.87 , 24.56 , 28.96 ,
,321,7683,,AVION ANEJO,80.0,750,6, 44.62 , 42.37 , 49.96 ,
,321,14860,,AVION ANEJO,80.0,1000,6, 66.95 , 63.61 , 74.99 ,
,321,10885,,AVION EXTRA ANEJO RESERVA 44,80.0,750,4, 133.91 , 127.23 , 149.99 ,
,321,73576,,AVION EX ANEJO RSRV 44 W/2 GLS,80.0,750,3, 133.91 , 127.23 , 149.99 , NEW 
,321,8191,,AVION REPOSADO,80.0,375,12, 22.32 , 21.20 , 24.99 ,
,321,7684,,AVION REPOSADO,80.0,750,6, 40.16 , 38.16 , 44.99 ,
,321,14864,,AVION REPOSADO,80.0,1000,6, 62.49 , 59.37 , 69.99 ,
,321,8193,,AVION SILVER,80.0,50,60, 3.57 , 3.38 , 3.99 ,
,321,8194,,AVION SILVER,80.0,375,12, 17.86 , 16.95 , 19.99 ,
,,,,,,,,,,,
TEQUILA (CONTINUED),,,,,,,,,,,
,,,,,,,,,,,
,321,7685,,AVION SILVER,80.0,750,6, 35.70 , 33.92 , 39.99 ,
,321,14865,,AVION SILVER,80.0,1000,6, 46.41 , 44.10 , 51.99 ,
,321,13800,,AVION SILVER,80.0,1750,3, 75.87 , 72.06 , 84.96 ,
,321,73577,,AVION SILVER W/2 GLS,80.0,750,6, 35.70 , 33.92 , 39.99 , NEW 
,321,73274,,AVION SILVER/P&M MARGARITA MIX,80.0,750,6, 35.70 , 33.92 , 39.99 ,
,321,73389,,AVION SILVER/50ML REPO & ANEJO,80.0,750,6, 35.70 , 33.92 , 39.99 ,
,321,73126,,"AVION ANEJO, SILVER, REPO 3PK",80.0,375,4, 44.62 , 42.37 , 49.96 ,
,221,17250,,AYATE ANEJO TEQUILA,80.0,750,3, 99.00 , 94.05 , 110.88 ,
,221,17251,,AYATE REPOSADO TEQUILA,80.0,750,6, 66.00 , 62.70 , 73.92 ,
,141,16479,,AZTECA AZUL REPOSADO,80.0,750,12, 22.33 , 21.20 , 25.00 ,
,141,16480,,AZTECA AZUL REPOSADO,80.0,1000,12, 26.79 , 25.45 , 30.00 ,
,141,16482,,AZTECA AZUL SILVER,80.0,750,12, 21.42 , 20.36 , 24.00 ,
,141,16484,,AZTECA AZUL SILVER,80.0,1000,12, 25.30 , 24.03 , 28.33 ,
,321,5726,,AZTECA GOLD,80.0,750,12, 10.70 , 10.17 , 11.99 ,
,321,5727,,AZTECA GOLD,80.0,1000,12, 11.61 , 11.02 , 12.99 ,
,321,5728,,AZTECA GOLD,80.0,1750,6, 21.41 , 20.35 , 23.99 ,
,321,59587,,AZTECA WHITE,80.0,750,12, 10.70 , 10.17 , 11.99 ,
,321,3723,,AZTECA WHITE,80.0,1000,12, 11.61 , 11.02 , 12.99 ,
,321,59588,,AZTECA WHITE PL,80.0,1750,6, 21.41 , 20.35 , 23.99 ,
,321,18102,,AZULEJOS SKELLY BLANCO,80.0,750,6, 60.70 , 57.67 , 67.99 , NEW 
,321,18103,,AZULEJOS SKELLY REPOSADO,80.0,750,6, 68.74 , 65.30 , 76.99 , NEW 
,221,18166,,AZUNIA ANEJO,80.0,750,6, 52.25 , 49.64 , 58.52 , NEW 
,221,18167,,AZUNIA ANEJO,80.0,1000,6, 63.80 , 60.60 , 71.45 , NEW 
,221,18168,,AZUNIA BLACK-2 YR,80.0,750,6, 102.03 , 96.92 , 114.27 , NEW 
,221,18169,,AZUNIA BLANCO,80.0,750,6, 37.13 , 35.29 , 41.60 , NEW 
,221,18170,,AZUNIA BLANCO,80.0,1000,6, 46.48 , 44.16 , 52.06 , NEW 
,221,18171,,AZUNIA REPOSADO,80.0,750,6, 40.43 , 38.42 , 45.29 , NEW 
,221,18286,,AZUNIA REPOSADO,80.0,1000,12, 28.05 , 26.64 , 31.41 , NEW 
,221,17815,,BANHEZ MEZCAL JOVEN,80.0,1000,12, 33.00 , 31.35 , 36.96 , NEW 
,221,16351,,BARRIO GOLD TEQUILA,80.0,1000,12, 4.45 , 4.23 , 4.99 ,
,221,13629,,BLUE NECTAR ANEJO FOUNDER'S BL,80.0,750,6, 53.57 , 50.88 , 59.99 ,
,221,8085,,BLUE NECTAR REPO EXTRA BLEND,80.0,750,6, 40.16 , 38.16 , 44.99 ,
,221,8089,,BLUE NECTAR REPO SPECIAL CRAFT,80.0,750,6, 43.74 , 41.55 , 48.99 ,
,221,8087,,BLUE NECTAR SILVER,80.0,750,6, 35.70 , 33.92 , 39.99 ,
,321,15465,,BONITA BLANCO,80.0,750,6, 53.57 , 50.88 , 59.99 ,
,321,15514,,BONITA REPOSADO,80.0,750,6, 58.03 , 55.12 , 64.99 ,
,221,16165,,BRIBON TEQUILA BLANCO,80.0,750,6, 19.62 , 18.62 , 21.96 ,
,221,84386,,CABO WABO ANEJO TEQ,80.0,750,6, 41.07 , 39.01 , 45.99 ,
,221,6242,,CABO WABO BLANCO TEQ,80.0,375,12, 17.86 , 16.95 , 19.99 ,
,221,86320,,CABO WABO BLANCO TEQ,80.0,750,6, 27.66 , 26.29 , 30.99 ,
,221,6243,,CABO WABO REPOSADO TEQ,80.0,375,12, 19.62 , 18.62 , 21.96 ,
,221,98340,,CABO WABO REPOSADO TEQ,80.0,750,6, 32.12 , 30.50 , 35.96 ,
,221,13455,,CABRESTO ANEJO RESERVE,80.0,750,6, 40.16 , 38.16 , 44.99 ,
,221,13456,,CABRESTO EXTRA ANEJO RESERVE,80.0,750,6, 99.11 , 94.14 , 110.99 ,
,221,16188,,CABRESTO REPOSADO,80.0,750,6, 27.66 , 26.29 , 30.99 ,
,221,16189,,CABRESTO SILVER,80.0,750,6, 25.87 , 24.56 , 28.96 ,
,221,8868,,CABRITO BLANCO,80.0,750,12, 16.95 , 16.11 , 18.99 ,
,221,8869,,CABRITO REPOSADO,80.0,750,12, 16.95 , 16.11 , 18.99 ,
,221,9217,,CABRITO REPOSADO,80.0,1750,6, 35.70 , 33.92 , 39.99 ,
,221,73299,,CABRITO REPOSADO W/2 SHOT GLS,80.0,750,6, 16.95 , 16.11 , 18.99 ,
,321,16701,,CALERA BLANCO,80.0,750,12, 26.62 , 25.27 , 29.80 ,
,321,16702,,CALERA EXTRA ANEJO,80.0,750,12, 47.32 , 44.95 , 52.99 ,
,321,16703,,CALERA EXTRA ANEJO,80.0,1000,12, 64.28 , 61.06 , 71.99 ,
,221,7350,,CAMARENA REPOSADO,80.0,50,60, 1.78 , 1.69 , 1.99 ,
,221,7351,,CAMARENA REPOSADO,80.0,200,24, 5.36 , 5.08 , 5.99 ,
,,,,,,,,,,,
,,,,,,,,,,,
TEQUILA (CONTINUED),,,,,,,,,,,
,,,,,,,,,,,
,221,7385,,CAMARENA REPOSADO,80.0,375,24, 8.91 , 8.48 , 9.99 ,
,221,7386,,CAMARENA REPOSADO,80.0,750,12, 22.32 , 21.20 , 24.99 ,
,221,9414,,CAMARENA REPOSADO,80.0,1000,12, 24.99 , 23.74 , 27.99 , 5.03 
,221,10311,,CAMARENA REPOSADO,80.0,1750,6, 35.70 , 33.92 , 39.99 ,
,221,7352,,CAMARENA SILVER,80.0,50,60, 1.78 , 1.69 , 1.99 ,
,221,7353,,CAMARENA SILVER,80.0,200,24, 5.36 , 5.08 , 5.99 ,
,221,7388,,CAMARENA SILVER,80.0,375,24, 8.91 , 8.48 , 9.99 ,
,221,7389,,CAMARENA SILVER,80.0,750,12, 22.32 , 21.20 , 24.99 ,
,221,9415,,CAMARENA SILVER,80.0,1000,12, 24.99 , 23.74 , 27.99 , 5.03 
,221,15946,,CAMARENA SILVER,80.0,1750,6, 35.70 , 33.92 , 39.99 ,
,321,12547,,CAMPEON ANEJO,80.0,750,6, 84.82 , 80.57 , 94.99 ,
,321,12549,,CAMPEON REPOSADO,80.0,750,6, 75.87 , 72.06 , 84.96 ,
,321,12548,,CAMPEON SILVER,80.0,750,6, 66.95 , 63.61 , 74.99 ,
,221,17893,,CASA DRAGONES BLANCO,80.0,375,12, 35.70 , 33.92 , 39.99 , NEW 
,221,16429,,CASA DRAGONES BLANCO,80.0,750,6, 62.49 , 59.37 , 69.99 ,
,221,15014,,CASA DRAGONES JOVEN SIPPING,80.0,750,3, 241.07 , 229.01 , 269.99 ,
,321,18104,,CASA MAESTRI TEQUILA 1965,80.0,200,24, 13.37 , 12.69 , 14.96 , NEW 
,221,14819,,CASA NOBLE ALTA BELLEZA,86.0,750,1," 1,071.41 "," 1,017.85 "," 1,199.99 ",
,221,3909,,CASA NOBLE ANEJO,80.0,750,6, 53.57 , 50.88 , 59.99 ,
,221,11000,,CASA NOBLE BLANCO,80.0,375,12, 17.86 , 16.95 , 19.99 ,
,221,3910,,CASA NOBLE BLANCO,80.0,750,6, 35.70 , 33.92 , 39.99 ,
,221,73588,,CASA NOBLE BLANCO W/2 CUPS,80.0,750,6, 35.70 , 33.92 , 39.99 , NEW 
,221,3911,,CASA NOBLE REPOSADO,80.0,750,6, 44.62 , 42.37 , 49.96 ,
